Date,SPY,QQQ,TLT,GLD,DBC,UUP
2015-06-10,210.95,109.432518,115.52,113.78,17.93,24.84
2015-06-11,211.63,109.592434,117.95,113.26,17.77,24.91
2015-06-12,210.01,108.692906,117.95,113.23,17.59,24.89
2015-06-15,209.11,108.15319,118.14,113.73,17.51,24.87
2015-06-16,210.25,108.74288,119.07,113.32,17.56,24.92
2015-06-17,210.59,109.042723,118.15,113.85,17.61,24.7
2015-06-18,212.78,110.631888,117.57,115.32,17.61,24.62
2015-06-19,210.81,109.832308,119.08,115.12,17.45,24.68
2015-06-22,211.89,110.641883,116.65,113.64,17.51,24.73
2015-06-23,212.04,110.731835,115.95,112.89,17.72,25.02
2015-06-24,210.5,110.162135,116.95,112.59,17.6,24.97
2015-06-25,209.86,109.94225,116.54,112.44,17.62,24.93
2015-06-26,209.82,109.212633,115.23,112.56,17.7,25.0
2015-06-29,205.42,106.633988,118.28,113.07,17.62,24.86
2015-06-30,205.85,107.013788,117.46,112.37,18.0,25.03
2015-07-01,207.5,107.863342,115.62,111.98,17.78,25.23
2015-07-02,207.31,107.893326,116.0,111.76,17.75,25.17
2015-07-06,206.72,107.643458,118.15,112.06,17.17,25.22
2015-07-07,208.02,107.913316,119.26,110.76,17.07,25.3
2015-07-08,204.53,106.034303,120.29,111.09,16.99,25.2
2015-07-09,204.9,105.974334,117.92,111.36,17.19,25.28
2015-07-10,207.48,107.593484,116.05,111.49,17.27,25.1
2015-07-13,209.77,109.482492,115.69,110.99,17.28,25.35
2015-07-14,210.68,110.202114,116.07,110.74,17.22,25.31
2015-07-15,210.61,110.322051,117.3,110.16,17.02,25.42
2015-07-16,212.3,111.881232,118.11,109.76,16.94,25.56
2015-07-17,212.48,113.530365,118.72,108.65,16.85,25.62
2015-07-20,212.59,113.920161,118.22,105.7,16.58,25.63
2015-07-21,211.75,113.850197,118.86,105.37,16.65,25.45
2015-07-22,211.37,112.560875,119.6,104.8,16.41,25.51
2015-07-23,210.18,112.141095,121.09,104.33,16.27,25.41
2015-07-24,208.0,111.041673,121.39,105.35,16.14,25.45
2015-07-27,206.79,110.122156,122.04,104.86,15.83,25.25
2015-07-28,209.33,111.071657,121.15,105.02,15.96,25.27
2015-07-29,210.77,111.491436,120.7,105.17,16.01,25.41
2015-07-30,210.82,112.021158,121.63,104.27,15.95,25.51
2015-07-31,210.5,111.891226,122.53,104.93,15.73,25.43
2015-08-03,209.79,111.54141,123.55,104.1,15.47,25.49
2015-08-04,209.38,111.33152,122.57,104.31,15.56,25.62
2015-08-05,210.07,112.191069,121.65,103.93,15.5,25.61
2015-08-06,208.35,110.392014,122.73,104.39,15.49,25.56
2015-08-07,207.95,110.252087,124.34,104.65,15.43,25.52
2015-08-10,210.57,111.511426,122.8,105.72,15.76,25.4
2015-08-11,208.67,110.082177,124.75,106.26,15.55,25.4
2015-08-12,208.92,110.461977,124.07,107.75,15.5,25.13
2015-08-13,208.66,110.282072,123.67,106.86,15.43,25.17
2015-08-14,209.42,110.451982,123.96,106.85,15.33,25.24
2015-08-17,210.59,111.371499,124.52,107.13,15.27,25.28
2015-08-18,209.98,110.801799,123.54,107.11,15.19,25.34
2015-08-19,208.32,110.072182,124.76,108.55,15.02,25.18
2015-08-20,203.97,107.023783,126.02,110.44,15.06,25.04
2015-08-21,197.83,102.34624,126.4,111.13,14.81,24.8
2015-08-24,189.5,98.408309,126.36,110.53,14.44,24.39
2015-08-25,187.27,98.038503,124.33,109.16,14.5,24.56
2015-08-26,194.46,102.975909,121.93,107.67,14.41,24.86
2015-08-27,199.27,105.584539,122.0,107.73,14.93,25.02
2015-08-28,199.28,105.56455,122.36,108.7,15.32,25.1
2015-08-31,197.67,104.255237,121.42,108.82,15.69,25.06
2015-09-01,191.77,100.996949,122.03,109.2,15.17,24.91
2015-09-02,195.41,103.845453,120.98,108.62,15.3,25.04
2015-09-03,195.55,103.33572,121.57,107.84,15.4,25.16
2015-09-04,192.59,102.106366,122.68,107.49,15.21,25.13
2015-09-08,197.43,104.984854,120.87,107.52,15.32,25.04
2015-09-09,194.79,103.805474,121.45,106.13,15.12,25.04
2015-09-10,195.85,104.93488,120.63,106.38,15.25,24.94
2015-09-11,196.74,105.514576,121.39,106.16,15.23,24.83
2015-09-14,196.01,105.194744,121.58,106.22,15.04,24.84
2015-09-15,198.46,106.434093,119.25,105.9,15.09,24.94
2015-09-16,200.18,107.033778,118.8,107.31,15.34,24.87
2015-09-17,199.73,107.073757,120.25,108.41,15.24,24.61
2015-09-18,195.45,105.294691,122.1,109.21,15.01,24.86
2015-09-21,196.46,105.624518,120.11,108.53,15.18,25.01
2015-09-22,193.91,104.045348,121.78,107.79,15.09,25.12
2015-09-23,193.6,104.125306,121.77,108.22,14.97,25.12
2015-09-24,192.9,103.745505,122.6,110.49,15.06,25.04
2015-09-25,192.85,102.865967,121.54,109.81,15.15,25.08
2015-09-28,188.01,99.937505,123.62,108.42,14.94,25.05
2015-09-29,188.12,99.417778,123.97,107.98,15.04,25.01
2015-09-30,191.63,101.706576,123.54,106.86,15.15,25.1
2015-10-01,192.13,102.166335,123.81,106.73,15.05,25.09
2015-10-02,195.0,103.955395,124.56,108.99,15.15,25.03
2015-10-05,198.47,105.444613,122.87,108.77,15.35,25.04
2015-10-06,197.79,104.944875,123.4,109.86,15.65,24.87
2015-10-07,199.41,105.574544,122.99,109.7,15.62,24.9
2015-10-08,201.21,105.994324,121.96,109.14,15.69,24.84
2015-10-09,201.33,106.474072,122.28,110.87,15.76,24.72
2015-10-12,201.52,106.733935,123.21,111.31,15.51,24.7
2015-10-13,200.25,106.044298,123.42,111.86,15.41,24.66
2015-10-14,199.29,105.874387,124.5,113.81,15.45,24.45
2015-10-15,202.35,107.613473,123.89,113.29,15.41,24.61
2015-10-16,203.27,108.063237,123.93,112.49,15.42,24.65
2015-10-19,203.37,108.682912,123.59,112.02,15.14,24.72
2015-10-20,203.11,108.123206,122.83,112.73,15.17,24.7
2015-10-21,201.85,107.463552,124.05,111.73,15.04,24.73
2015-10-22,205.26,109.652402,124.26,111.69,15.09,25.09
2015-10-23,207.51,112.720791,123.2,111.5,15.0,25.3
2015-10-26,207.0,112.790754,124.02,111.43,14.96,25.22
2015-10-27,206.6,113.020633,124.33,111.68,14.89,25.24
2015-10-28,208.95,113.96014,123.83,110.78,15.14,25.45
2015-10-29,208.83,113.780234,121.86,109.72,15.05,25.34
2015-10-30,207.93,113.270502,122.78,109.3,15.2,25.25
2015-11-02,210.39,114.54983,121.95,108.59,15.12,25.23
2015-11-03,211.0,114.94962,120.95,106.98,15.39,25.3
2015-11-04,210.36,114.959615,121.09,105.97,15.13,25.51
2015-11-05,210.15,114.649777,120.77,105.64,15.01,25.53
2015-11-06,210.04,114.729735,119.0,104.1,14.92,25.83
2015-11-09,208.08,113.510376,118.33,104.4,14.79,25.78
2015-11-10,208.56,113.220528,118.68,104.18,14.76,25.85
2015-11-11,207.74,113.080602,118.43,103.83,14.61,25.78
2015-11-12,204.9,111.981179,119.0,103.85,14.4,25.67
2015-11-13,202.53,109.782334,119.68,103.56,14.29,25.76
2015-11-16,205.65,111.361505,119.57,103.71,14.36,25.9
2015-11-17,205.4,111.431468,119.77,102.34,14.14,25.94
2015-11-18,208.68,113.570344,120.02,102.43,14.2,25.94
2015-11-19,208.54,113.650302,120.82,103.56,14.21,25.76
2015-11-20,209.38,114.419898,120.45,103.09,14.18,25.94
2015-11-23,209.09,114.090071,120.82,102.26,14.29,25.98
2015-11-24,209.37,113.990124,120.81,102.95,14.52,25.93
2015-11-25,209.3,114.090071,121.09,102.46,14.5,25.98
2015-11-27,209.54,114.249987,120.97,101.25,14.28,26.02
2015-11-30,208.69,113.96014,121.45,101.92,14.19,26.08
2015-12-01,210.68,115.099541,122.83,102.28,14.35,25.96
2015-12-02,208.54,114.389914,122.87,100.69,14.05,26.02
2015-12-03,205.58,112.450932,119.53,101.76,14.21,25.4
2015-12-04,209.66,115.079552,120.58,104.02,14.19,25.58
2015-12-07,208.27,114.559825,121.75,102.67,13.78,25.66
2015-12-08,206.99,114.569819,121.81,102.84,13.71,25.58
2015-12-09,205.33,112.830733,121.68,102.64,13.72,25.31
2015-12-10,205.86,113.340465,121.84,102.55,13.67,25.45
2015-12-11,201.88,110.731835,123.76,103.11,13.53,25.35
2015-12-14,203.0,111.571394,122.16,101.79,13.44,25.4
2015-12-15,205.06,112.251037,121.44,101.52,13.41,25.54
2015-12-16,208.02,113.920161,121.18,102.75,13.35,25.54
2015-12-17,204.86,112.261032,122.55,100.5,13.21,25.78
2015-12-18,200.02,109.772339,123.23,102.04,13.27,25.63
2015-12-21,201.7,110.991699,123.2,103.15,13.21,25.54
2015-12-22,203.56,111.721316,122.31,102.61,13.13,25.5
2015-12-23,206.05,112.55088,121.39,102.31,13.39,25.54
2015-12-24,205.65,112.53089,121.83,103.05,13.39,25.48
2015-12-28,205.22,112.470922,122.19,102.27,13.2,25.45
2015-12-29,207.4,114.239993,120.16,102.2,13.42,25.52
2015-12-30,205.93,113.210533,120.04,101.42,13.29,25.52
2015-12-31,203.89,111.801274,120.58,101.46,13.36,25.65
2016-01-04,201.01,109.442513,121.45,102.89,13.26,25.69
2016-01-05,201.35,109.252612,120.96,103.18,13.13,25.84
2016-01-06,198.85,108.203164,122.59,104.67,12.92,25.77
2016-01-07,193.99,104.814943,122.81,106.15,12.86,25.51
2016-01-08,191.95,103.955395,123.36,105.68,12.8,25.56
2016-01-11,192.11,104.275227,122.01,104.74,12.45,25.68
2016-01-12,193.66,105.484592,123.77,104.21,12.37,25.72
2016-01-13,188.87,101.846503,124.99,104.72,12.3,25.68
2016-01-14,191.89,104.015363,123.82,103.02,12.33,25.75
2016-01-15,187.83,100.787059,125.752,104.08,12.07,25.69
2016-01-19,188.06,101.006944,125.36,103.98,11.97,25.74
2016-01-20,185.81,100.697106,126.68,105.37,11.88,25.75
2016-01-21,186.7,100.797054,125.82,105.49,12.04,25.72
2016-01-22,190.55,103.715521,125.34,105.0,12.4,25.86
2016-01-25,187.63,102.176329,126.02,106.08,12.13,25.78
2016-01-26,190.24,103.095846,126.08,107.28,12.37,25.73
2016-01-27,188.14,100.527196,126.05,107.69,12.52,25.71
2016-01-28,189.17,101.94645,126.23,106.54,12.66,25.59
2016-01-29,193.87,104.075332,127.3,106.96,12.78,25.86
2016-02-01,193.65,104.355185,126.67,108.05,12.54,25.69
2016-02-02,190.11,102.096371,129.02,108.09,12.32,25.67
2016-02-03,191.23,101.606629,127.95,109.25,12.63,25.23
2016-02-04,191.53,101.596634,128.57,110.57,12.61,25.06
2016-02-05,187.98,98.068487,128.72,112.32,12.53,25.17
2016-02-08,185.35,96.569275,131.49,113.83,12.47,25.11
2016-02-09,185.35,96.269432,131.63,113.58,12.15,24.93
2016-02-10,185.31,96.639238,132.79,114.46,12.17,24.88
2016-02-11,183.03,96.499311,133.72,119.05,12.32,24.81
2016-02-12,186.65,97.96854,131.5,118.36,12.5,24.92
2016-02-16,189.81,100.177379,130.11,114.77,12.36,25.14
2016-02-17,192.87,102.446188,129.31,115.48,12.62,25.13
2016-02-18,192.05,101.276802,130.9,118.29,12.55,25.14
2016-02-19,192.0,101.576644,131.005,117.58,12.44,25.07
2016-02-22,194.83,103.225778,130.94,115.49,12.63,25.26
2016-02-23,192.33,101.526671,131.47,117.22,12.46,25.27
2016-02-24,193.23,102.496161,131.21,117.61,12.62,25.29
2016-02-25,195.55,103.505631,131.68,117.92,12.61,25.27
2016-02-26,195.1,103.375699,130.41,117.11,12.59,25.44
2016-02-29,193.56,102.446188,130.98,118.64,12.75,25.49
2016-03-01,198.21,105.73446,128.43,117.77,12.76,25.5
2016-03-02,199.03,105.774439,128.96,118.68,12.83,25.48
2016-03-03,199.77,105.574544,129.43,120.73,12.9,25.32
2016-03-04,200.36,105.614523,128.6,120.54,13.15,25.25
2016-03-07,200.63,104.964865,128.56,121.14,13.39,25.2
2016-03-08,198.36,104.095321,129.98,120.58,13.21,25.21
2016-03-09,199.41,104.76497,129.19,119.58,13.41,25.22
2016-03-10,199.54,104.605054,128.66,121.5,13.39,24.97
2016-03-11,202.76,106.434093,127.36,119.41,13.44,24.95
2016-03-14,202.53,106.613998,127.76,117.87,13.32,25.05
2016-03-15,202.2,106.574019,127.88,117.96,13.21,25.07
2016-03-16,203.39,107.523521,128.26,120.59,13.44,24.8
2016-03-17,204.79,107.463552,128.79,120.13,13.59,24.58
2016-03-18,204.52,107.313631,129.06,119.8,13.58,24.64
2016-03-21,204.69,107.73341,128.07,118.96,13.62,24.72
2016-03-22,204.62,108.063237,128.04,119.31,13.72,24.79
2016-03-23,203.22,107.173704,129.49,116.61,13.43,24.92
2016-03-24,203.11,107.203689,129.54,116.33,13.35,24.93
2016-03-28,203.27,107.053767,129.71,116.6,13.39,24.88
2016-03-29,205.23,108.772864,131.07,118.76,13.36,24.66
2016-03-30,206.1,109.302586,129.69,117.09,13.31,24.58
2016-03-31,205.56,109.14267,130.61,117.6,13.29,24.54
2016-04-01,206.91,110.302061,130.68,116.93,13.06,24.53
2016-04-04,206.29,109.882282,130.76,116.13,12.88,24.51
2016-04-05,204.14,108.822838,132.19,117.66,12.85,24.53
2016-04-06,206.46,110.611898,131.23,116.94,12.99,24.48
2016-04-07,203.89,109.022733,132.85,118.61,12.95,24.51
2016-04-08,204.48,108.942775,132.01,118.43,13.26,24.42
2016-04-11,203.99,108.542985,131.84,120.03,13.36,24.36
2016-04-12,205.99,109.452507,130.93,120.05,13.65,24.36
2016-04-13,208.04,110.851772,131.39,118.77,13.72,24.55
2016-04-14,208.02,110.861767,130.76,117.1,13.61,24.61
2016-04-15,207.8,110.581914,131.88,117.92,13.56,24.54
2016-04-18,209.25,111.171604,131.31,117.74,13.62,24.49
2016-04-19,209.91,110.491961,130.9,119.58,13.91,24.37
2016-04-20,210.07,110.581914,129.46,118.97,14.18,24.5
2016-04-21,208.9,110.591909,128.69,119.43,14.12,24.51
2016-04-22,208.96,108.922786,128.36,117.89,14.06,24.65
2016-04-25,208.59,108.922786,127.83,118.23,14.05,24.57
2016-04-26,209.0,108.393064,127.25,118.7,14.23,24.5
2016-04-27,209.38,107.523521,128.52,119.04,14.36,24.47
2016-04-28,207.42,106.224203,129.05,121.32,14.44,24.27
2016-04-29,206.3,105.664497,129.38,123.65,14.58,24.1
2016-05-02,208.03,106.663972,127.82,123.21,14.38,24.01
2016-05-03,206.13,105.674492,129.43,122.96,14.16,24.08
2016-05-04,204.96,104.994849,130.14,122.21,14.17,24.17
2016-05-05,204.95,104.964865,131.01,122.1,14.03,24.29
2016-05-06,205.7,105.524571,130.45,123.18,14.12,24.32
2016-05-09,205.89,105.824413,130.86,120.65,13.81,24.39
2016-05-10,208.46,107.273652,130.87,120.98,14.15,24.41
2016-05-11,206.5,106.304161,131.61,122.12,14.48,24.29
2016-05-12,206.55,105.834408,131.01,121.16,14.5,24.38
2016-05-13,204.72,105.444613,132.28,121.7,14.48,24.49
2016-05-16,206.81,106.76392,131.14,121.8,14.64,24.48
2016-05-17,204.82,105.424623,131.36,122.22,14.75,24.48
2016-05-18,204.91,105.804424,129.49,120.1,14.64,24.65
2016-05-19,204.24,105.254712,130.05,119.87,14.6,24.69
2016-05-20,205.49,106.414103,130.15,119.71,14.66,24.69
2016-05-23,205.16,106.274177,130.44,119.37,14.58,24.68
2016-05-24,207.87,108.403059,129.86,117.3,14.58,24.76
2016-05-25,209.26,109.182649,129.37,116.98,14.75,24.69
2016-05-26,209.34,109.502481,130.04,116.58,14.74,24.65
2016-05-27,210.21,110.072182,129.85,115.63,14.8,24.79
2016-05-31,210.08,110.282072,130.16,116.04,14.71,24.84
2016-06-01,210.3,110.292066,130.42,115.94,14.86,24.7
2016-06-02,210.92,110.521946,131.36,115.67,14.89,24.73
2016-06-03,210.28,110.002219,133.23,118.88,14.99,24.34
2016-06-06,211.39,110.402009,132.24,118.92,15.17,24.34
2016-06-07,211.7,110.122156,132.56,118.82,15.32,24.3
2016-06-08,212.39,110.312056,133.27,120.58,15.58,24.24
2016-06-09,212.04,110.13215,134.13,121.25,15.55,24.34
2016-06-10,210.03,108.882807,134.78,121.74,15.36,24.5
2016-06-13,208.42,107.973284,135.38,122.67,15.36,24.44
2016-06-14,208.09,107.973284,135.28,122.77,15.26,24.59
2016-06-15,207.78,107.663447,135.8,123.68,15.18,24.53
2016-06-16,208.35,107.983279,136.46,122.42,14.92,24.5
2016-06-17,206.53,106.434093,135.61,123.95,15.27,24.39
2016-06-20,207.91,107.103741,134.16,123.21,15.41,24.25
2016-06-21,208.41,107.443563,133.54,120.84,15.29,24.37
2016-06-22,208.03,107.183699,133.76,120.9,15.2,24.26
2016-06-23,210.87,108.712896,132.23,120.06,15.32,24.15
2016-06-24,203.13,104.235248,135.78,126.01,15.01,24.78
2016-06-27,199.53,102.166335,139.17,126.68,14.98,25.0
2016-06-28,203.22,104.405159,139.46,125.32,15.22,24.87
2016-06-29,206.71,106.254187,138.39,125.84,15.44,24.79
2016-06-30,209.53,107.483542,138.9,126.52,15.35,24.84
2016-07-01,209.79,108.023258,140.57,128.41,15.54,24.76
2016-07-05,208.39,107.363605,142.33,129.47,15.1,24.93
2016-07-06,209.77,108.243143,142.56,130.23,15.16,24.86
2016-07-07,209.54,108.562975,142.55,129.74,14.73,24.92
2016-07-08,212.7,110.242093,143.6,130.52,14.88,24.93
2016-07-11,213.45,110.871762,142.34,129.29,14.82,25.0
2016-07-12,215.0,111.431468,140.0,127.15,15.1,24.98
2016-07-13,214.93,111.16161,141.65,128.32,14.91,24.92
2016-07-14,216.11,111.921211,139.59,127.33,14.97,24.86
2016-07-15,215.84,111.741305,138.39,126.84,14.93,24.96
2016-07-18,216.41,112.480917,138.26,127.07,14.86,24.98
2016-07-19,216.18,112.071132,139.04,127.21,14.77,25.1
2016-07-20,217.13,113.380444,138.28,125.39,14.67,25.12
2016-07-21,216.22,113.120581,138.56,127.33,14.61,25.08
2016-07-22,217.25,113.590334,138.8,126.35,14.55,25.21
2016-07-25,216.64,113.600329,138.7,125.47,14.4,25.18
2016-07-26,216.75,113.73026,138.92,126.0,14.36,25.13
2016-07-27,216.51,114.519846,140.65,128.03,14.2,25.03
2016-07-28,216.8,114.919636,140.39,127.7,14.16,25.01
2016-07-29,217.15,115.169504,141.56,128.98,14.28,24.67
2016-08-01,216.93,115.779184,139.77,129.22,14.03,24.74
2016-08-02,215.52,114.899646,138.33,130.27,14.01,24.57
2016-08-03,216.23,115.279447,138.41,129.65,14.24,24.71
2016-08-04,216.43,115.609273,139.45,129.87,14.3,24.75
2016-08-05,218.14,116.718691,138.0,127.55,14.36,24.88
2016-08-08,218.05,116.588759,138.26,127.44,14.44,24.9
2016-08-09,218.22,116.858617,139.62,127.96,14.4,24.85
2016-08-10,217.63,116.558775,140.16,128.56,14.23,24.72
2016-08-11,218.68,117.058512,138.91,127.67,14.45,24.79
2016-08-12,218.41,117.13847,140.08,127.4,14.56,24.75
2016-08-15,219.09,117.638208,138.76,127.84,14.8,24.71
2016-08-16,217.96,116.988549,138.39,128.47,14.92,24.49
2016-08-17,218.38,117.198439,139.22,128.51,14.98,24.51
2016-08-18,218.9,117.228423,139.44,129.12,15.17,24.33
2016-08-19,218.56,117.198439,138.71,127.97,15.12,24.42
2016-08-22,218.51,117.288391,139.88,127.78,14.98,24.45
2016-08-23,218.93,117.498281,140.03,127.78,15.04,24.43
2016-08-24,217.88,116.73868,139.7,126.32,14.86,24.5
2016-08-25,217.66,116.54878,139.17,126.23,14.92,24.5
2016-08-26,217.28,116.718691,138.36,126.05,14.87,24.68
2016-08-29,218.34,116.878607,140.21,126.3,14.81,24.7
2016-08-30,217.98,116.498806,139.67,125.03,14.67,24.83
2016-08-31,217.44,116.378869,139.87,124.78,14.39,24.82
2016-09-01,217.37,116.678712,139.77,125.29,14.23,24.73
2016-09-02,218.36,117.058512,138.63,126.57,14.39,24.79
2016-09-06,219.09,117.788129,139.64,128.71,14.49,24.5
2016-09-07,219.01,117.858092,139.54,128.27,14.62,24.54
2016-09-08,218.51,117.168454,137.79,127.59,14.88,24.57
2016-09-09,213.32,114.220003,135.52,126.71,14.65,24.64
2016-09-12,216.4,116.268927,135.59,126.58,14.65,24.6
2016-09-13,213.24,115.229473,134.05,125.75,14.46,24.7
2016-09-14,213.15,115.779184,134.25,126.18,14.35,24.64
2016-09-15,215.28,117.578239,133.67,125.37,14.42,24.63
2016-09-16,213.37,117.228423,134.75,125.06,14.44,24.83
2016-09-19,213.41,116.718691,134.31,125.32,14.43,24.77
2016-09-20,213.42,116.938575,134.78,125.44,14.48,24.81
2016-09-21,215.82,118.087971,135.87,127.27,14.66,24.7
2016-09-22,217.18,119.027478,136.95,127.57,14.74,24.67
2016-09-23,215.99,118.267877,136.82,127.65,14.57,24.68
2016-09-26,214.24,117.278397,137.69,127.55,14.67,24.63
2016-09-27,215.57,118.437788,138.7,126.62,14.53,24.65
2016-09-28,216.64,118.637683,138.4,126.22,14.87,24.67
2016-09-29,214.68,117.778134,138.75,126.07,14.96,24.69
2016-09-30,216.3,118.657672,137.51,125.64,15.01,24.68
2016-10-03,215.78,118.487761,136.81,125.32,15.14,24.73
2016-10-04,214.68,118.307856,135.21,120.97,15.1,24.84
2016-10-05,215.63,118.727635,134.58,120.78,15.19,24.87
2016-10-06,215.78,118.667667,133.83,119.66,15.22,25.0
2016-10-07,215.04,118.407803,133.92,119.74,15.18,24.96
2016-10-10,216.16,119.15741,133.13,120.16,15.35,25.06
2016-10-11,213.43,117.458302,132.83,119.55,15.26,25.25
2016-10-12,213.71,117.358355,132.96,119.74,15.15,25.32
2016-10-13,213.01,116.938575,133.46,120.03,15.25,25.23
2016-10-14,213.12,117.078502,131.59,119.36,15.26,25.36
2016-10-17,212.38,116.75867,132.43,119.68,15.28,25.3
2016-10-18,213.71,117.798124,132.86,120.42,15.31,25.32
2016-10-19,214.28,117.788129,132.97,121.11,15.41,25.33
2016-10-20,213.88,117.648202,133.11,120.74,15.27,25.41
2016-10-21,213.98,118.087971,133.31,120.83,15.33,25.5
2016-10-24,214.89,119.507226,132.73,120.56,15.34,25.53
2016-10-25,214.17,119.127425,133.08,121.47,15.27,25.52
2016-10-26,213.74,118.317851,132.18,120.79,15.17,25.51
2016-10-27,213.17,117.778134,130.74,121.01,15.26,25.56
2016-10-28,212.54,117.038523,130.45,121.58,15.16,25.41
2016-10-31,212.55,116.92858,131.25,121.94,14.96,25.42
2016-11-01,211.01,116.049042,131.01,122.73,15.03,25.29
2016-11-02,209.74,115.119531,131.58,123.64,14.85,25.2
2016-11-03,208.78,113.990124,130.57,124.3,14.8,25.13
2016-11-04,208.55,113.590334,131.74,124.39,14.7,25.06
2016-11-07,213.15,116.288916,130.62,122.15,14.76,25.27
2016-11-08,214.11,117.048517,130.09,121.64,14.74,25.34
2016-11-09,216.44,117.588234,124.57,121.56,14.81,25.5
2016-11-10,216.92,115.689231,122.73,119.75,14.69,25.55
2016-11-11,216.42,115.739205,122.04,117.1,14.41,25.59
2016-11-14,216.59,114.569819,121.31,116.11,14.38,25.84
2016-11-15,218.28,116.158985,121.91,117.12,14.7,25.88
2016-11-16,217.87,116.848622,123.01,116.77,14.52,25.95
2016-11-17,218.99,117.698176,121.2,116.17,14.55,26.1
2016-11-18,218.5,117.258407,120.85,115.15,14.67,26.19
2016-11-21,220.15,118.477767,121.15,115.58,15.08,26.09
2016-11-22,220.58,118.837578,121.11,115.54,15.06,26.13
2016-11-23,220.7,118.35783,120.64,113.25,15.12,26.29
2016-11-25,221.52,118.73763,120.82,112.61,15.01,26.24
2016-11-28,220.48,118.467772,121.71,113.8,15.06,26.17
2016-11-29,220.91,118.877557,122.22,113.27,14.76,26.11
2016-11-30,220.38,117.438313,120.24,111.75,15.21,26.25
2016-12-01,219.57,115.409378,118.73,111.54,15.49,26.11
2016-12-02,219.68,115.639258,119.6,112.14,15.6,26.05
2016-12-05,221.0,116.538785,119.47,111.54,15.68,25.88
2016-12-06,221.7,116.818638,119.38,111.43,15.61,25.98
2016-12-07,224.6,118.297861,120.4,111.83,15.49,25.9
2016-12-08,225.15,118.507751,118.98,111.57,15.52,26.13
2016-12-09,226.51,119.437263,117.5,110.4,15.6,26.24
2016-12-12,226.25,118.897546,117.72,110.82,15.7,26.09
2016-12-13,227.76,120.396759,118.14,110.45,15.74,26.12
2016-12-14,225.88,120.14689,116.82,108.83,15.59,26.37
2016-12-15,226.81,120.33679,117.41,107.34,15.57,26.66
2016-12-16,225.04,119.53721,117.14,108.05,15.64,26.57
2016-12-19,225.53,120.026953,118.4,108.59,15.55,26.65
2016-12-20,226.4,120.486711,117.81,107.79,15.62,26.7
2016-12-21,225.77,120.396759,118.33,107.85,15.53,26.62
2016-12-22,225.38,120.056937,117.81,107.59,15.51,26.65
2016-12-23,225.71,120.136895,118.05,107.93,15.54,26.63
2016-12-27,226.27,120.75657,117.67,108.56,15.78,26.62
2016-12-28,224.4,119.817063,118.53,108.86,15.79,26.69
2016-12-29,224.35,119.647152,118.95,110.29,15.81,26.54
2016-12-30,223.53,118.417798,119.13,109.61,15.84,26.46
2017-01-03,225.24,119.477242,119.64,110.47,15.65,26.7
2017-01-04,226.58,120.1269,120.1,110.86,15.77,26.5
2017-01-05,226.4,120.806543,121.98,112.58,15.85,26.22
